ID,Name,Type,Phase,Frozen,Duration,Start time,Relative time,Average rating,Round number,Division,Date
"555","Codeforces Round 310 (Div. 1)","CF","FINISHED","false","7200","1435414200","307179226","2200","310","1","6/27/2015"
"553","Codeforces Round 309 (Div. 1)","CF","FINISHED","false","7800","1435163400","307430026","2220","309","1","6/24/2015"
"552","Codeforces Round 308 (Div. 2)","CF","FINISHED","false","7200","1434645000","307948426","1620","308","2","6/18/2015"
"551","Codeforces Round 307 (Div. 2)","CF","FINISHED","false","7200","1434127500","308465926","1880","307","2","6/12/2015"
"550","Codeforces Round 306 (Div. 2)","CF","FINISHED","false","7200","1433435400","309158026","1700","306","2","6/4/2015"
"547","Codeforces Round 305 (Div. 1)","CF","FINISHED","false","7200","1432658100","309935326","2360","305","1","5/26/2015"
"546","Codeforces Round 304 (Div. 2)","CF","FINISHED","false","7200","1432312200","310281226","1440","304","2","5/22/2015"
"545","Codeforces Round 303 (Div. 2)","CF","FINISHED","false","7200","1432053000","310540426","1360","303","2","5/19/2015"
"543","Codeforces Round 302 (Div. 1)","CF","FINISHED","false","7200","1431016200","311577226","2380","302","1","5/7/2015"
"540","Codeforces Round 301 (Div. 2)","CF","FINISHED","false","7200","1430411400","312182026","1700","301","2","4/30/2015"
"538","Codeforces Round 300","CF","FINISHED","false","9000","1430064000","312529426","2112.5","300","undefined","4/26/2015"
"536","Codeforces Round 299 (Div. 1)","CF","FINISHED","false","7200","1429029300","313564126","3000","299","1","4/14/2015"
"534","Codeforces Round 298 (Div. 2)","CF","FINISHED","false","9000","1428854400","313739026","1800","298","2","4/12/2015"
"525","Codeforces Round 297 (Div. 2)","CF","FINISHED","false","7200","1427387400","315206026","1720","297","2","3/26/2015"
"528","Codeforces Round 296 (Div. 1)","CF","FINISHED","false","7200","1426610700","315982726","2800","296","1","3/17/2015"
"521","Codeforces Round 295 (Div. 1)","CF","FINISHED","false","7500","1425279600","317313826","2950","295","1","3/2/2015"
"519","Codeforces Round 294 (Div. 2)","CF","FINISHED","false","7200","1425128400","317465026","1440","294","2","2/28/2015"
"518","Codeforces Round 293 (Div. 2)","CF","FINISHED","false","9000","1424795400","317798026","1800","293","2","2/24/2015"
"516","Codeforces Round 292 (Div. 1)","CF","FINISHED","false","7200","1424190900","318402526","2950","292","1","2/17/2015"
"514","Codeforces Round 291 (Div. 2)","CF","FINISHED","false","7200","1423931400","318662026","1760","291","2","2/14/2015"
"512","Codeforces Round 290 (Div. 1)","CF","FINISHED","false","7500","1422894600","319698826","2900","290","1","2/2/2015"
"509","Codeforces Round 289 (Div. 2, ACM ICPC Rules)","ICPC","FINISHED","false","10800","1422705600","319887826","1766.6666666666667","289","2","1/31/2015"
"508","Codeforces Round 288 (Div. 2)","CF","FINISHED","false","7200","1422376200","320217226","1740","288","2","1/27/2015"
"507","Codeforces Round 287 (Div. 2)","CF","FINISHED","false","7200","1422028800","320564626","1680","287","2","1/23/2015"
"506","Codeforces Round 286 (Div. 1)","CF","FINISHED","false","7200","1421586000","321007426","2700","286","1","1/18/2015"
"504","Codeforces Round 285 (Div. 1)","CF","FINISHED","false","7200","1421053200","321540226","2850","285","1","1/12/2015"
"498","Codeforces Round 284 (Div. 1)","CF","FINISHED","false","7200","1419438600","323154826","2260","284","1","12/24/2014"
"497","Codeforces Round 283 (Div. 1)","CF","FINISHED","false","7200","1418833800","323759626","2900","283","1","12/17/2014"
"494","Codeforces Round 282 (Div. 1)","CF","FINISHED","false","7200","1418488200","324105226","2400","282","1","12/13/2014"
"493","Codeforces Round 281 (Div. 2)","CF","FINISHED","false","7200","1417618800","324974626","1760","281","2","12/3/2014"
"492","Codeforces Round 280 (Div. 2)","CF","FINISHED","false","7200","1417451400","325142026","1440","280","2","12/1/2014"
"490","Codeforces Round 279 (Div. 2)","CF","FINISHED","false","9000","1416733800","325859626","1683.3333333333333","279","2","11/23/2014"
"487","Codeforces Round 278 (Div. 1)","CF","FINISHED","false","7200","1416590400","326003026","2400","278","1","11/21/2014"
"489","Codeforces Round 277.5 (Div. 2)","CF","FINISHED","false","9000","1416238500","326354926","1650","277.5","2","11/17/2014"
"486","Codeforces Round 277 (Div. 2)","CF","FINISHED","false","7200","1415718000","326875426","1620","277","2","11/11/2014"
"484","Codeforces Round 276 (Div. 1)","CF","FINISHED","false","9000","1415205000","327388426","2260","276","1","11/5/2014"
"482","Codeforces Round 275 (Div. 1)","CF","FINISHED","false","7800","1414170000","328423426","2300","275","1","10/24/2014"
"480","Codeforces Round 274 (Div. 1)","CF","FINISHED","false","7200","1413709200","328884226","2700","274","1","10/19/2014"
"478","Codeforces Round 273 (Div. 2)","CF","FINISHED","false","7200","1413474000","329119426","1820","273","2","10/16/2014"
"477","Codeforces Round 272 (Div. 1)","CF","FINISHED","false","7200","1413122400","329471026","2900","272","1","10/12/2014"
"474","Codeforces Round 271 (Div. 2)","CF","FINISHED","false","9000","1412609400","329984026","1650","271","2","10/6/2014"
"472","Codeforces Round 270","CF","FINISHED","false","9000","1411918500","330674926","1957.142857142857","270","undefined","9/28/2014"
"471","Codeforces Round 269 (Div. 2)","CF","FINISHED","false","7200","1411745400","330848026","1720","269","2","9/26/2014"
"468","Codeforces Round 268 (Div. 1)","CF","FINISHED","false","7200","1411218000","331375426","2440","268","1","9/20/2014"
"467","Codeforces Round 267 (Div. 2)","CF","FINISHED","false","7200","1411054200","331539226","1660","267","2","9/18/2014"
"466","Codeforces Round 266 (Div. 2)","CF","FINISHED","false","7200","1410535800","332057626","1820","266","2","9/12/2014"
"464","Codeforces Round 265 (Div. 1)","CF","FINISHED","false","7200","1410103800","332489626","2300","265","1","9/7/2014"
"463","Codeforces Round 264 (Div. 2)","CF","FINISHED","false","7200","1409383800","333209626","1640","264","2","8/30/2014"
"461","Codeforces Round 263 (Div. 1)","CF","FINISHED","false","7200","1409061600","333531826","2240","263","1","8/26/2014"
"460","Codeforces Round 262 (Div. 2)","CF","FINISHED","false","7200","1408548600","334044826","1820","262","2","8/20/2014"
"459","Codeforces Round 261 (Div. 2)","CF","FINISHED","false","7200","1408116600","334476826","1620","261","2","8/15/2014"
"455","Codeforces Round 260 (Div. 1)","CF","FINISHED","false","7200","1407511800","335081626","2220","260","1","8/8/2014"
"453","Codeforces Round 259 (Div. 1)","CF","FINISHED","false","7200","1406907000","335686426","2380","259","1","8/1/2014"
"451","Codeforces Round 258 (Div. 2)","CF","FINISHED","false","7200","1406215800","336377626","1640","258","2","7/24/2014"
"449","Codeforces Round 257 (Div. 1)","CF","FINISHED","false","7200","1405774800","336818626","2300","257","1","7/19/2014"
"448","Codeforces Round 256 (Div. 2)","CF","FINISHED","false","7200","1405605600","336987826","1620","256","2","7/17/2014"
"446","Codeforces Round #FF (Div. 1)","CF","FINISHED","false","7200","1405256400","337337026","2380","#FF","1","7/13/2014"
"444","Codeforces Round 254 (Div. 1)","CF","FINISHED","false","7200","1404651900","337941526","2300","254","1","7/6/2014"
"442","Codeforces Round 253 (Div. 1)","CF","FINISHED","false","7200","1403191800","339401626","2340","253","1","6/19/2014"
"441","Codeforces Round 252 (Div. 2)","CF","FINISHED","false","7200","1402241400","340352026","1680","252","2","6/8/2014"
"439","Codeforces Round 251 (Div. 2)","CF","FINISHED","false","7200","1401895800","340697626","1520","251","2","6/4/2014"
"438","Codeforces Round 250 (Div. 1)","CF","FINISHED","false","7200","1401627600","340965826","2700","250","1","6/1/2014"
"435","Codeforces Round 249 (Div. 2)","CF","FINISHED","false","7200","1401463800","341129626","1700","249","2","5/30/2014"
"434","Codeforces Round 248 (Div. 1)","CF","FINISHED","false","7200","1400914800","341678626","2950","248","1","5/24/2014"
"431","Codeforces Round 247 (Div. 2)","CF","FINISHED","false","7200","1400686200","341907226","1580","247","2","5/21/2014"
"432","Codeforces Round 246 (Div. 2)","CF","FINISHED","false","7200","1400167800","342425626","1620","246","2","5/15/2014"
"429","Codeforces Round 245 (Div. 1)","CF","FINISHED","false","7200","1399822800","342770626","2080","245","1","5/11/2014"
"427","Codeforces Round 244 (Div. 2)","CF","FINISHED","false","7200","1399044600","343548826","1560","244","2","5/2/2014"
"425","Codeforces Round 243 (Div. 1)","CF","FINISHED","false","7200","1398612600","343980826","2160","243","1","4/27/2014"
"424","Codeforces Round 242 (Div. 2)","CF","FINISHED","false","7200","1398409200","344184226","1700","242","2","4/25/2014"
"416","Codeforces Round 241 (Div. 2)","CF","FINISHED","false","7200","1397376000","345217426","1840","241","2","4/13/2014"
"414","Codeforces Round 240 (Div. 1)","CF","FINISHED","false","7200","1396798800","345794626","2100","240","1","4/6/2014"
"407","Codeforces Round 239 (Div. 1)","CF","FINISHED","false","7200","1396162800","346430626","2300","239","1","3/30/2014"
"406","Codeforces Round 238 (Div. 1)","CF","FINISHED","false","7200","1395502200","347091226","2500","238","1","3/22/2014"
"404","Codeforces Round 237 (Div. 2)","CF","FINISHED","false","7200","1395243000","347350426","1680","237","2","3/19/2014"
"403","Codeforces Round 236 (Div. 1)","CF","FINISHED","false","7200","1394983800","347609626","2600","236","1","3/16/2014"
"401","Codeforces Round 235 (Div. 2)","CF","FINISHED","false","7200","1394465400","348128026","1580","235","2","3/10/2014"
"400","Codeforces Round 234 (Div. 2)","CF","FINISHED","false","7200","1394033400","348560026","1560","234","2","3/5/2014"
"388","Codeforces Round 228 (Div. 1)","CF","FINISHED","false","7500","1391442000","351151426","2220","228","1","2/3/2014"
"387","Codeforces Round 227 (Div. 2)","CF","FINISHED","false","7800","1391095800","351497626","1640","227","2","1/30/2014"
"385","Codeforces Round 226 (Div. 2)","CF","FINISHED","false","7200","1390577700","352015726","1680","226","2","1/24/2014"
"383","Codeforces Round 225 (Div. 1)","CF","FINISHED","false","7200","1390231800","352361626","2220","225","1","1/20/2014"
"382","Codeforces Round 224 (Div. 2)","CF","FINISHED","false","7200","1389972600","352620826","1920","224","2","1/17/2014"
"380","Codeforces Round 223 (Div. 1)","CF","FINISHED","false","7200","1389540600","353052826","2220","223","1","1/12/2014"
"377","Codeforces Round 222 (Div. 1)","CF","FINISHED","false","7200","1388331000","354262426","2180","222","1","12/29/2013"
"375","Codeforces Round 221 (Div. 1)","CF","FINISHED","false","7200","1387893600","354699826","2240","221","1","12/24/2013"
"374","Codeforces Round 220 (Div. 2)","CF","FINISHED","false","7200","1387380600","355212826","2000","220","2","12/18/2013"
"372","Codeforces Round 219 (Div. 1)","CF","FINISHED","false","7200","1386943200","355650226","2240","219","1","12/13/2013"
"371","Codeforces Round 218 (Div. 2)","CF","FINISHED","false","7200","1386493200","356100226","1540","218","2","12/8/2013"
"370","Codeforces Round 217 (Div. 2)","CF","FINISHED","false","7200","1386399600","356193826","1760","217","2","12/7/2013"
"369","Codeforces Round 216 (Div. 2)","CF","FINISHED","false","7200","1385739000","356854426","1660","216","2","11/29/2013"
"367","Codeforces Round 215 (Div. 1)","CF","FINISHED","false","7200","1385479800","357113626","2100","215","1","11/26/2013"
"366","Codeforces Round 214 (Div. 2)","CF","FINISHED","false","7200","1385307000","357286426","1680","214","2","11/24/2013"
"364","Codeforces Round 213 (Div. 1)","CF","FINISHED","false","7500","1384875000","357718426","2400","213","1","11/19/2013"
"362","Codeforces Round 212 (Div. 2)","CF","FINISHED","false","7200","1384443000","358150426","1780","212","2","11/14/2013"
"363","Codeforces Round 211 (Div. 2)","CF","FINISHED","false","7200","1384156800","358436626","1520","211","2","11/11/2013"
"360","Codeforces Round 210 (Div. 1)","CF","FINISHED","false","7200","1384102800","358490626","2320","210","1","11/10/2013"
"359","Codeforces Round 209 (Div. 2)","CF","FINISHED","false","7200","1383379200","359214226","1740","209","2","11/2/2013"
"358","Codeforces Round 208 (Div. 2)","CF","FINISHED","false","7200","1382715000","359878426","1800","208","2","10/25/2013"
"356","Codeforces Round 207 (Div. 1)","CF","FINISHED","false","7200","1381838400","360755026","2240","207","1","10/15/2013"
"354","Codeforces Round 206 (Div. 1)","CF","FINISHED","false","7200","1381678200","360915226","2220","206","1","10/13/2013"
"353","Codeforces Round 205 (Div. 2)","CF","FINISHED","false","7200","1381419000","361174426","1780","205","2","10/10/2013"
"351","Codeforces Round 204 (Div. 1)","CF","FINISHED","false","7200","1380900600","361692826","2220","204","1","10/4/2013"
"350","Codeforces Round 203 (Div. 2)","CF","FINISHED","false","7200","1380641400","361952026","1780","203","2","10/1/2013"
"348","Codeforces Round 202 (Div. 1)","CF","FINISHED","false","7200","1380295800","362297626","2300","202","1","9/27/2013"
"346","Codeforces Round 201 (Div. 1)","CF","FINISHED","false","7200","1379691000","362902426","2280","201","1","9/20/2013"
"343","Codeforces Round 200 (Div. 1)","CF","FINISHED","false","7800","1379172600","363420826","2020","200","1","9/14/2013"
"342","Codeforces Round 199 (Div. 2)","CF","FINISHED","false","7200","1378540800","364052626","1820","199","2","9/7/2013"
"341","Codeforces Round 198 (Div. 1)","CF","FINISHED","false","7200","1377876600","364716826","2750","198","1","8/30/2013"
"339","Codeforces Round 197 (Div. 2)","CF","FINISHED","false","7200","1377531000","365062426","1580","197","2","8/26/2013"
"338","Codeforces Round 196 (Div. 1)","CF","FINISHED","false","7200","1376668800","365924626","2750","196","1","8/16/2013"
"336","Codeforces Round 195 (Div. 2)","CF","FINISHED","false","7200","1376062200","366531226","1900","195","2","8/9/2013"
"333","Codeforces Round 194 (Div. 1)","CF","FINISHED","false","7200","1374913800","367679626","2140","194","1","7/27/2013"
"332","Codeforces Round 193 (Div. 2)","CF","FINISHED","false","8100","1374679800","367913626","1960","193","2","7/24/2013"
"329","Codeforces Round 192 (Div. 1)","CF","FINISHED","false","7200","1374327000","368266426","2200","192","1","7/20/2013"
"327","Codeforces Round 191 (Div. 2)","CF","FINISHED","false","7200","1372941000","369652426","1660","191","2","7/4/2013"
"321","Codeforces Round 190 (Div. 1)","CF","FINISHED","false","7200","1372433400","370160026","2240","190","1","6/28/2013"
"319","Codeforces Round 189 (Div. 1)","CF","FINISHED","false","7800","1371992400","370601026","2280","189","1","6/23/2013"
"317","Codeforces Round 188 (Div. 1)","CF","FINISHED","false","7200","1371223800","371369626","2300","188","1","6/14/2013"
"314","Codeforces Round 187 (Div. 1)","CF","FINISHED","false","7200","1370619000","371974426","2200","187","1","6/7/2013"
"313","Codeforces Round 186 (Div. 2)","CF","FINISHED","false","7200","1369927800","372665626","1560","186","2","5/30/2013"
"311","Codeforces Round 185 (Div. 1)","CF","FINISHED","false","7200","1369582200","373011226","2220","185","1","5/26/2013"
"305","Codeforces Round 184 (Div. 2)","CF","FINISHED","false","7200","1368968400","373625026","1880","184","2","5/19/2013"
"303","Codeforces Round 183 (Div. 1)","CF","FINISHED","false","7200","1368363600","374229826","2200","183","1","5/12/2013"
"301","Codeforces Round 182 (Div. 1)","CF","FINISHED","false","7200","1367769900","374823526","2280","182","1","5/5/2013"
"300","Codeforces Round 181 (Div. 2)","CF","FINISHED","false","7200","1366903800","375689626","1800","181","2","4/25/2013"
"297","Codeforces Round 180 (Div. 1)","CF","FINISHED","false","7200","1366385400","376208026","2240","180","1","4/19/2013"
"295","Codeforces Round 179 (Div. 1)","CF","FINISHED","false","7200","1365694200","376899226","2020","179","1","4/11/2013"
"294","Codeforces Round 178 (Div. 2)","CF","FINISHED","false","7200","1365348600","377244826","1840","178","2","4/7/2013"
"288","Codeforces Round 177 (Div. 1)","CF","FINISHED","false","7200","1364916600","377676826","1940","177","1","4/2/2013"
"286","Codeforces Round 176 (Div. 1)","CF","FINISHED","false","7200","1364025600","378567826","2220","176","1","3/23/2013"
"285","Codeforces Round 175 (Div. 2)","CF","FINISHED","false","7200","1363879800","378713626","1600","175","2","3/21/2013"
"283","Codeforces Round 174 (Div. 1)","CF","FINISHED","false","7500","1363534200","379059226","2120","174","1","3/17/2013"
"282","Codeforces Round 173 (Div. 2)","CF","FINISHED","false","7200","1363188600","379404826","1620","173","2","3/13/2013"
"280","Codeforces Round 172 (Div. 1)","CF","FINISHED","false","7200","1362929400","379664026","2360","172","1","3/10/2013"
"279","Codeforces Round 171 (Div. 2)","CF","FINISHED","false","7200","1362411000","380182426","1720","171","2","3/4/2013"
"277","Codeforces Round 170 (Div. 1)","CF","FINISHED","false","7200","1362065400","380528026","2260","170","1","2/28/2013"
"276","Codeforces Round 169 (Div. 2)","CF","FINISHED","false","7200","1361719800","380873626","1500","169","2","2/24/2013"
"274","Codeforces Round 168 (Div. 1)","CF","FINISHED","false","7200","1361374200","381219226","2220","168","1","2/20/2013"
"273","Codeforces Round 167 (Div. 1)","CF","FINISHED","false","7200","1360769400","381824026","2500","167","1","2/13/2013"
"271","Codeforces Round 166 (Div. 2)","CF","FINISHED","false","7200","1360596600","381996826","1520","166","2","2/11/2013"
"269","Codeforces Round 165 (Div. 1)","CF","FINISHED","false","7200","1359732600","382860826","2220","165","1","2/1/2013"
"268","Codeforces Round 164 (Div. 2)","CF","FINISHED","false","7200","1359387000","383206426","1540","164","2","1/28/2013"
"266","Codeforces Round 163 (Div. 2)","CF","FINISHED","false","7200","1358868600","383724826","1720","163","2","1/22/2013"
"264","Codeforces Round 162 (Div. 1)","CF","FINISHED","false","7200","1358686800","383906626","2040","162","1","1/20/2013"
"263","Codeforces Round 161 (Div. 2)","CF","FINISHED","false","7200","1358350200","384243226","1600","161","2","1/16/2013"
"261","Codeforces Round 160 (Div. 1)","CF","FINISHED","false","7200","1358091000","384502426","2140","160","1","1/13/2013"
"257","Codeforces Round 159 (Div. 2)","CF","FINISHED","false","7200","1357659000","384934426","1660","159","2","1/8/2013"
"260","Codeforces Round 158 (Div. 2)","CF","FINISHED","false","7200","1356622500","385970926","1860","158","2","12/27/2012"
"258","Codeforces Round 157 (Div. 1)","CF","FINISHED","false","7200","1356190200","386403226","2000","157","1","12/22/2012"
"256","Codeforces Round 156 (Div. 1)","CF","FINISHED","false","7200","1355671800","386921626","2550","156","1","12/16/2012"
"254","Codeforces Round 155 (Div. 2)","CF","FINISHED","false","7200","1355047200","387546226","1780","155","2","12/9/2012"
"253","Codeforces Round 154 (Div. 2)","CF","FINISHED","false","7200","1354960800","387632626","1660","154","2","12/8/2012"
"251","Codeforces Round 153 (Div. 1)","CF","FINISHED","false","7200","1354807800","387785626","2160","153","1","12/6/2012"
"249","Codeforces Round 152 (Div. 1)","CF","FINISHED","false","8100","1353857400","388736026","2650","152","1","11/25/2012"
"246","Codeforces Round 151 (Div. 2)","CF","FINISHED","false","7200","1353511800","389081626","1560","151","2","11/21/2012"
"243","Codeforces Round 150 (Div. 1)","CF","FINISHED","false","7800","1353079800","389513626","2300","150","1","11/16/2012"
"242","Codeforces Round 149 (Div. 2)","CF","FINISHED","false","7200","1352647800","389945626","1620","149","2","11/11/2012"
"238","Codeforces Round 148 (Div. 1)","CF","FINISHED","false","7200","1352044800","390548626","2140","148","1","11/4/2012"
"237","Codeforces Round 147 (Div. 2)","CF","FINISHED","false","7200","1351179000","391414426","1620","147","2","10/25/2012"
"235","Codeforces Round 146 (Div. 1)","CF","FINISHED","false","7200","1350803400","391790026","2380","146","1","10/21/2012"
"240","Codeforces Round 145 (Div. 1, ACM-ICPC Rules)","ICPC","FINISHED","false","7200","1350370800","392222626","2700","145","1","10/16/2012"
"232","Codeforces Round 144 (Div. 1)","CF","FINISHED","false","7200","1349969400","392624026","2400","144","1","10/11/2012"
"231","Codeforces Round 143 (Div. 2)","CF","FINISHED","false","7200","1349623800","392969626","1520","143","2","10/7/2012"
"229","Codeforces Round 142 (Div. 1)","CF","FINISHED","false","7500","1349105400","393488026","1960","142","1","10/1/2012"
"228","Codeforces Round 141 (Div. 2)","CF","FINISHED","false","7200","1348759800","393833626","1640","141","2","9/27/2012"
"226","Codeforces Round 140 (Div. 1)","CF","FINISHED","false","7200","1348500600","394092826","2140","140","1","9/24/2012"
"225","Codeforces Round 139 (Div. 2)","CF","FINISHED","false","7200","1348069500","394523926","1740","139","2","9/19/2012"
"223","Codeforces Round 138 (Div. 1)","CF","FINISHED","false","7200","1347809400","394784026","2300","138","1","9/16/2012"
"222","Codeforces Round 137 (Div. 2)","CF","FINISHED","false","7200","1347291900","395301526","1620","137","2","9/10/2012"
"220","Codeforces Round 136 (Div. 1)","CF","FINISHED","false","7200","1346427000","396166426","2020","136","1","8/31/2012"
"219","Codeforces Round 135 (Div. 2)","CF","FINISHED","false","7200","1346081400","396512026","1580","135","2","8/27/2012"
"217","Codeforces Round 134 (Div. 1)","CF","FINISHED","false","7200","1345273500","397319926","2320","134","1","8/18/2012"
"216","Codeforces Round 133 (Div. 2)","CF","FINISHED","false","7200","1344958200","397635226","1680","133","2","8/14/2012"
"215","Codeforces Round 132 (Div. 2)","CF","FINISHED","false","7200","1344267000","398326426","1660","132","2","8/6/2012"
"213","Codeforces Round 131 (Div. 1)","CF","FINISHED","false","7200","1343662200","398931226","2120","131","1","7/30/2012"
"208","Codeforces Round 130 (Div. 2)","CF","FINISHED","false","7800","1343057400","399536026","1600","130","2","7/23/2012"
"204","Codeforces Round 129 (Div. 1)","CF","FINISHED","false","7200","1342020600","400572826","2040","129","1","7/11/2012"
"203","Codeforces Round 128 (Div. 2)","CF","FINISHED","false","7200","1341329400","401264026","1580","128","2","7/3/2012"
"201","Codeforces Round 127 (Div. 1)","CF","FINISHED","false","7200","1340983800","401609626","2140","127","1","6/29/2012"
"200","Codeforces Round 126 (Div. 2)","CF","FINISHED","false","7200","1340551800","402041626","1840","126","2","6/24/2012"
"198","Codeforces Round 125 (Div. 1)","CF","FINISHED","false","7200","1340379000","402214426","2120","125","1","6/22/2012"
"196","Codeforces Round 124 (Div. 1)","CF","FINISHED","false","7200","1339506000","403087426","2140","124","1","6/12/2012"
"195","Codeforces Round 123 (Div. 2)","CF","FINISHED","false","7200","1339342200","403251226","1600","123","2","6/10/2012"
"193","Codeforces Round 122 (Div. 1)","CF","FINISHED","false","7200","1338737400","403856026","2380","122","1","6/3/2012"
"191","Codeforces Round 121 (Div. 1)","CF","FINISHED","false","7200","1338132600","404460826","2000","121","1","5/27/2012"
"190","Codeforces Round 120 (Div. 2)","CF","FINISHED","false","7200","1337182200","405411226","1680","120","2","5/16/2012"
"187","Codeforces Round 119 (Div. 1)","CF","FINISHED","false","7200","1336663800","405929626","2200","119","1","5/10/2012"
"185","Codeforces Round 118 (Div. 1)","CF","FINISHED","false","7200","1336145400","406448026","2240","118","1","5/4/2012"
"182","Codeforces Round 117 (Div. 2)","CF","FINISHED","false","7200","1335280200","407313226","1680","117","2","4/24/2012"
"180","Codeforces Round 116 (Div. 2, ACM-ICPC Rules)","ICPC","FINISHED","false","7200","1335078000","407515426","1733.3333333333333","116","2","4/22/2012"
"175","Codeforces Round 115","CF","FINISHED","false","10800","1334390400","408203026","2066.6666666666665","115","undefined","4/14/2012"
"167","Codeforces Round 114 (Div. 1)","CF","FINISHED","false","7200","1332860400","409733026","2320","114","1","3/27/2012"
"166","Codeforces Round 113 (Div. 2)","CF","FINISHED","false","7200","1332516600","410076826","1740","113","2","3/23/2012"
"165","Codeforces Round 112 (Div. 2)","CF","FINISHED","false","7200","1331911800","410681626","1680","112","2","3/16/2012"
"160","Codeforces Round 111 (Div. 2)","CF","FINISHED","false","7200","1331046000","411547426","1680","111","2","3/6/2012"
"156","Codeforces Round 110 (Div. 1)","CF","FINISHED","false","7200","1330536600","412056826","2160","110","1","2/29/2012"
"154","Codeforces Round 109 (Div. 1)","CF","FINISHED","false","7200","1330095600","412497826","2180","109","1","2/24/2012"
"152","Codeforces Round 108 (Div. 2)","CF","FINISHED","false","7200","1329750000","412843426","1740","108","2","2/20/2012"
"150","Codeforces Round 107 (Div. 1)","CF","FINISHED","false","7200","1329490800","413102626","2160","107","1","2/17/2012"
"149","Codeforces Round 106 (Div. 2)","CF","FINISHED","false","7200","1328886000","413707426","1640","106","2","2/10/2012"
"148","Codeforces Round 105 (Div. 2)","CF","FINISHED","false","7200","1328198400","414395026","1540","105","2","2/2/2012"
"145","Codeforces Round 104 (Div. 1)","CF","FINISHED","false","7200","1327215600","415377826","2080","104","1","1/22/2012"
"144","Codeforces Round 103 (Div. 2)","CF","FINISHED","false","7200","1326899100","415694326","1540","103","2","1/18/2012"
"142","Codeforces Round 102 (Div. 1)","CF","FINISHED","false","7200","1326380700","416212726","2260","102","1","1/12/2012"
"141","Codeforces Round 101 (Div. 2)","CF","FINISHED","false","7200","1326034800","416558626","1720","101","2","1/8/2012"
"140","Codeforces Round 100","CF","FINISHED","false","7200","1325689200","416904226","2050","100","undefined","1/4/2012"
"143","Codeforces Round 102 (Div. 2)","CF","FINISHED","false","7200","1326380700","416212726","1580","102","2","1/12/2012"
"146","Codeforces Round 104 (Div. 2)","CF","FINISHED","false","7200","1327215600","415377826","1440","104","2","1/22/2012"
"151","Codeforces Round 107 (Div. 2)","CF","FINISHED","false","7200","1329490800","413102626","1440","107","2","2/17/2012"
"155","Codeforces Round 109 (Div. 2)","CF","FINISHED","false","7200","1330095600","412497826","1480","109","2","2/24/2012"
"157","Codeforces Round 110 (Div. 2)","CF","FINISHED","false","7200","1330536600","412056826","1420","110","2","2/29/2012"
"168","Codeforces Round 114 (Div. 2)","CF","FINISHED","false","7200","1332860400","409733026","1660","114","2","3/27/2012"
"186","Codeforces Round 118 (Div. 2)","CF","FINISHED","false","7200","1336145400","406448026","1580","118","2","5/4/2012"
"189","Codeforces Round 119 (Div. 2)","CF","FINISHED","false","7200","1336663800","405929626","1580","119","2","5/10/2012"
"192","Codeforces Round 121 (Div. 2)","CF","FINISHED","false","7200","1338132600","404460826","1500","121","2","5/27/2012"
"194","Codeforces Round 122 (Div. 2)","CF","FINISHED","false","7200","1338737400","403856026","1640","122","2","6/3/2012"
"197","Codeforces Round 124 (Div. 2)","CF","FINISHED","false","7200","1339506000","403087426","1660","124","2","6/12/2012"
"199","Codeforces Round 125 (Div. 2)","CF","FINISHED","false","7200","1340379000","402214426","1660","125","2","6/22/2012"
"202","Codeforces Round 127 (Div. 2)","CF","FINISHED","false","7200","1340983800","401609626","1600","127","2","6/29/2012"
"205","Codeforces Round 129 (Div. 2)","CF","FINISHED","false","7200","1342020600","400572826","1460","129","2","7/11/2012"
"214","Codeforces Round 131 (Div. 2)","CF","FINISHED","false","7200","1343662200","398931226","1600","131","2","7/30/2012"
"218","Codeforces Round 134 (Div. 2)","CF","FINISHED","false","7200","1345273500","397319926","1620","134","2","8/18/2012"
"221","Codeforces Round 136 (Div. 2)","CF","FINISHED","false","7200","1346427000","396166426","1500","136","2","8/31/2012"
"224","Codeforces Round 138 (Div. 2)","CF","FINISHED","false","7200","1347809400","394784026","1620","138","2","9/16/2012"
"227","Codeforces Round 140 (Div. 2)","CF","FINISHED","false","7200","1348500600","394092826","1620","140","2","9/24/2012"
"230","Codeforces Round 142 (Div. 2)","CF","FINISHED","false","7500","1349105400","393488026","1480","142","2","10/1/2012"
"233","Codeforces Round 144 (Div. 2)","CF","FINISHED","false","7200","1349969400","392624026","1660","144","2","10/11/2012"
"234","Codeforces Round 145 (Div. 2, ACM-ICPC Rules)","ICPC","FINISHED","false","12600","1350370800","392222626","1512.5","145","2","10/16/2012"
"236","Codeforces Round 146 (Div. 2)","CF","FINISHED","false","7200","1350803400","391790026","1680","146","2","10/21/2012"
"239","Codeforces Round 148 (Div. 2)","CF","FINISHED","false","7200","1352044800","390548626","1580","148","2","11/4/2012"
"244","Codeforces Round 150 (Div. 2)","CF","FINISHED","false","7800","1353079800","389513626","1660","150","2","11/16/2012"
"248","Codeforces Round 152 (Div. 2)","CF","FINISHED","false","8100","1353857400","388736026","1820","152","2","11/25/2012"
"252","Codeforces Round 153 (Div. 2)","CF","FINISHED","false","7200","1354807800","387785626","1600","153","2","12/6/2012"
"255","Codeforces Round 156 (Div. 2)","CF","FINISHED","false","7200","1355671800","386921626","1500","156","2","12/16/2012"
